Datum,Locatie,locationID,eventID,larven_vangst,larven_vangst_corrected,totaal_vangst,totaal_vangst_corrected,no_fuiken,cpue_larven,cpue_larven_corrected,cpue_totaal,cpue_totaal_corrected,Organisation
2023-06-01,scheps 40,F839D846-F59A-4D49-AE3A-724B06CE89E4,01-06-2023_scheps 40,0,0,0,0,8,0,0,0,0,Natuurwerk
2023-06-02,griesbroek 6,03dc3f07-506f-4c71-bbcd-ad24c177cab5,02-06-2023_griesbroek 6,7,7,19,19,4,1.75,1.75,4.75,4.75,Natuurwerk
2023-06-02,laakdal 41,3FF122FA-A234-4A59-B023-BF7A15813990,02-06-2023_laakdal 41,613,613,615,615,20,30.65,30.65,30.75,30.75,Natuurwerk
2023-06-02,scheps 1,99b57d68-38ec-4f35-8d21-edaa375cf288,02-06-2023_scheps 1,0,0,0,0,2,0,0,0,0,Natuurwerk
2023-06-02,scheps 20,03167d3d-4f00-42b8-b8be-fbe739205a3c,02-06-2023_scheps 20,95,95,95,95,2,47.5,47.5,47.5,47.5,PXL
2023-06-02,scheps 40,F839D846-F59A-4D49-AE3A-724B06CE89E4,02-06-2023_scheps 40,0,0,0,0,8,0,0,0,0,Natuurwerk
2023-06-06,arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,06-06-2023_arendonk 2,150,150,159,159,20,7.5,7.5,7.95,7.95,Natuurpunt
2023-06-06,griesbroek 6,03dc3f07-506f-4c71-bbcd-ad24c177cab5,06-06-2023_griesbroek 6,384,384,408,408,5,76.8,76.8,81.6,81.6,Natuurwerk
2023-06-06,laakdal 42,CFE5F760-038E-4AFA-A19C-F41167BA5C06,06-06-2023_laakdal 42,10,10,12,12,20,0.5,0.5,0.6,0.6,Natuurwerk
2023-06-06,scheps 20,03167d3d-4f00-42b8-b8be-fbe739205a3c,06-06-2023_scheps 20,87,87,87,87,2,43.5,43.5,43.5,43.5,PXL
2023-06-06,scheps 35,C40A62BC-753E-4B8E-A09E-101C73DE9BD0,06-06-2023_scheps 35,3068,3068,3074,3074,6,511.3333333333333,511.3333333333333,512.3333333333334,512.3333333333334,Natuurwerk
2023-06-07,arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,07-06-2023_arendonk 2,176,176,181,181,20,8.8,8.8,9.05,9.05,Natuurpunt
2023-06-07,griesbroek 6,03dc3f07-506f-4c71-bbcd-ad24c177cab5,07-06-2023_griesbroek 6,186,186,219,219,4,46.5,46.5,54.75,54.75,Natuurwerk
2023-06-07,laakdal 42,CFE5F760-038E-4AFA-A19C-F41167BA5C06,07-06-2023_laakdal 42,8,8,0,0,20,0.4,0.4,0,0,Natuurwerk
2023-06-07,scheps 20,03167d3d-4f00-42b8-b8be-fbe739205a3c,07-06-2023_scheps 20,72,72,73,73,2,36,36,36.5,36.5,PXL
2023-06-07,scheps 35,C40A62BC-753E-4B8E-A09E-101C73DE9BD0,07-06-2023_scheps 35,1260,1260,1263,1263,6,210,210,210.5,210.5,Natuurwerk
2023-06-08,arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,08-06-2023_arendonk 2,141,141,155,155,20,7.05,7.05,7.75,7.75,Natuurpunt
2023-06-08,griesbroek 6,03dc3f07-506f-4c71-bbcd-ad24c177cab5,08-06-2023_griesbroek 6,70,70,107,107,4,17.5,17.5,26.75,26.75,Natuurwerk
2023-06-08,laakdal 42,CFE5F760-038E-4AFA-A19C-F41167BA5C06,08-06-2023_laakdal 42,3,3,5,5,20,0.15,0.15,0.25,0.25,Natuurwerk
2023-06-08,nijlen b5,02d79285-1ed2-44b9-84d5-96cd0b55f479,08-06-2023_nijlen b5,0,0,1,1,4,0,0,0.25,0.25,Natuurpunt
2023-06-08,scheps 20,03167d3d-4f00-42b8-b8be-fbe739205a3c,08-06-2023_scheps 20,62,62,62,62,2,31,31,31,31,PXL
2023-06-08,scheps 35,C40A62BC-753E-4B8E-A09E-101C73DE9BD0,08-06-2023_scheps 35,1188,1188,1192,1192,6,198,198,198.66666666666666,198.66666666666666,Natuurwerk
2023-06-09,arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,09-06-2023_arendonk 2,206,206,215,215,20,10.3,10.3,10.75,10.75,Natuurpunt
2023-06-09,griesbroek 6,03dc3f07-506f-4c71-bbcd-ad24c177cab5,09-06-2023_griesbroek 6,105,105,142,142,4,26.25,26.25,35.5,35.5,Natuurwerk
2023-06-09,laakdal 42,CFE5F760-038E-4AFA-A19C-F41167BA5C06,09-06-2023_laakdal 42,8,8,8,8,20,0.4,0.4,0.4,0.4,Natuurwerk
2023-06-09,scheps 20,03167d3d-4f00-42b8-b8be-fbe739205a3c,09-06-2023_scheps 20,77,77,78,78,2,38.5,38.5,39,39,PXL
2023-06-09,scheps 35,C40A62BC-753E-4B8E-A09E-101C73DE9BD0,09-06-2023_scheps 35,961,961,963,963,6,160.16666666666666,160.16666666666666,160.5,160.5,Natuurwerk
2023-06-13,laakdal 30b,92777d67-9553-48cc-b78e-2f8325715769,13-06-2023_laakdal 30b,0,0,1,1,2,0,0,0.5,0.5,Natuurwerk
2023-06-13,laakdal 30c,e8165c62-451a-4d96-882f-468098023cc4,13-06-2023_laakdal 30c,14,14,14,14,4,3.5,3.5,3.5,3.5,Natuurwerk
2023-06-13,laakdal 41,3FF122FA-A234-4A59-B023-BF7A15813990,13-06-2023_laakdal 41,2335,2335,2345,2345,20,116.75,116.75,117.25,117.25,Natuurwerk
2023-06-13,laakdal 43,80212004-2568-4EFB-B97B-75F8EC16F9C1,13-06-2023_laakdal 43,13,13,14,14,20,0.65,0.65,0.7,0.7,Natuurwerk
2023-06-14,laakdal 30b,92777d67-9553-48cc-b78e-2f8325715769,14-06-2023_laakdal 30b,0,0,0,0,2,0,0,0,0,Natuurwerk
2023-06-14,laakdal 30c,e8165c62-451a-4d96-882f-468098023cc4,14-06-2023_laakdal 30c,22,22,22,22,4,5.5,5.5,5.5,5.5,Natuurwerk
2023-06-14,laakdal 41,3FF122FA-A234-4A59-B023-BF7A15813990,14-06-2023_laakdal 41,1426,1426,1429,1429,20,71.3,71.3,71.45,71.45,Natuurwerk
2023-06-14,laakdal 43,80212004-2568-4EFB-B97B-75F8EC16F9C1,14-06-2023_laakdal 43,12,12,12,12,21,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,Natuurwerk
2023-06-15,laakdal 30b,92777d67-9553-48cc-b78e-2f8325715769,15-06-2023_laakdal 30b,0,0,1,1,2,0,0,0.5,0.5,Natuurwerk
2023-06-15,laakdal 30c,e8165c62-451a-4d96-882f-468098023cc4,15-06-2023_laakdal 30c,15,15,15,15,4,3.75,3.75,3.75,3.75,Natuurwerk
2023-06-15,laakdal 41,3FF122FA-A234-4A59-B023-BF7A15813990,15-06-2023_laakdal 41,1468,1468,1470,1470,20,73.4,73.4,73.5,73.5,Natuurwerk
2023-06-15,laakdal 43,80212004-2568-4EFB-B97B-75F8EC16F9C1,15-06-2023_laakdal 43,12,12,12,12,20,0.6,0.6,0.6,0.6,Natuurwerk
2023-06-16,laakdal 30b,92777d67-9553-48cc-b78e-2f8325715769,16-06-2023_laakdal 30b,0,0,0,0,2,0,0,0,0,Natuurwerk
2023-06-16,laakdal 30c,e8165c62-451a-4d96-882f-468098023cc4,16-06-2023_laakdal 30c,30,30,30,30,4,7.5,7.5,7.5,7.5,Natuurwerk
2023-06-16,laakdal 41,3FF122FA-A234-4A59-B023-BF7A15813990,16-06-2023_laakdal 41,1226,1226,1229,1229,20,61.3,61.3,61.45,61.45,Natuurwerk
2023-06-16,laakdal 43,80212004-2568-4EFB-B97B-75F8EC16F9C1,16-06-2023_laakdal 43,15,15,15,15,20,0.75,0.75,0.75,0.75,Natuurwerk
2023-06-20,laakdal 29,b5425787-f7c9-4bae-b5fd-80efc0b529d4,20-06-2023_laakdal 29,0,0,0,0,4,0,0,0,0,Natuurwerk
2023-06-20,laakdal 29b,111e5f0d-b25e-4ec8-aabf-0eeb6cd1d93b,20-06-2023_laakdal 29b,0,0,3,3,2,0,0,1.5,1.5,Natuurwerk
2023-06-20,laakdal 32c,8dd8b062-2159-4ffb-bb54-2902bcaf4652,20-06-2023_laakdal 32c,0,0,1,1,5,0,0,0.2,0.2,Natuurwerk
2023-06-20,laakdal 37,835E903F-A579-4355-8AB0-7D70249F0B89,20-06-2023_laakdal 37,0,0,1,1,9,0,0,0.1111111111111111,0.1111111111111111,Natuurwerk
2023-06-20,laakdal 39,E9E4CE1C-43A6-4817-96EB-873765AA5598,20-06-2023_laakdal 39,604,604,614,614,15,40.266666666666666,40.266666666666666,40.93333333333333,40.93333333333333,Natuurwerk
2023-06-20,laakdal 6,e02a0538-0a5c-4bf6-9af8-8bea79186857,20-06-2023_laakdal 6,0,0,2,2,3,0,0,0.6666666666666666,0.6666666666666666,Natuurwerk
2023-06-20,roost 38,B67850BE-C1FF-4995-9CF3-73B5E4F09B31,20-06-2023_roost 38,18,18,18,18,10,1.8,1.8,1.8,1.8,Natuurwerk
2023-06-21,laakdal 29,b5425787-f7c9-4bae-b5fd-80efc0b529d4,21-06-2023_laakdal 29,0,0,0,0,4,0,0,0,0,Natuurwerk
2023-06-21,laakdal 29b,111e5f0d-b25e-4ec8-aabf-0eeb6cd1d93b,21-06-2023_laakdal 29b,0,0,1,1,2,0,0,0.5,0.5,Natuurwerk
2023-06-21,laakdal 32c,8dd8b062-2159-4ffb-bb54-2902bcaf4652,21-06-2023_laakdal 32c,0,0,0,0,6,0,0,0,0,Natuurwerk
2023-06-21,laakdal 37,835E903F-A579-4355-8AB0-7D70249F0B89,21-06-2023_laakdal 37,20,20,20,20,10,2,2,2,2,Natuurwerk
2023-06-21,laakdal 39,E9E4CE1C-43A6-4817-96EB-873765AA5598,21-06-2023_laakdal 39,137,137,143,143,15,9.133333333333333,9.133333333333333,9.533333333333333,9.533333333333333,Natuurwerk
2023-06-21,laakdal 6,e02a0538-0a5c-4bf6-9af8-8bea79186857,21-06-2023_laakdal 6,0,0,0,0,3,0,0,0,0,Natuurwerk
2023-06-21,roost 38,B67850BE-C1FF-4995-9CF3-73B5E4F09B31,21-06-2023_roost 38,0,0,1,1,8,0,0,0.125,0.125,Natuurwerk
2023-06-22,laakdal 29,b5425787-f7c9-4bae-b5fd-80efc0b529d4,22-06-2023_laakdal 29,0,0,0,0,2,0,0,0,0,Natuurwerk
2023-06-22,laakdal 29b,111e5f0d-b25e-4ec8-aabf-0eeb6cd1d93b,22-06-2023_laakdal 29b,0,0,0,0,4,0,0,0,0,Natuurwerk
2023-06-22,laakdal 32c,8dd8b062-2159-4ffb-bb54-2902bcaf4652,22-06-2023_laakdal 32c,0,0,0,0,6,0,0,0,0,Natuurwerk
2023-06-22,laakdal 37,835E903F-A579-4355-8AB0-7D70249F0B89,22-06-2023_laakdal 37,19,19,19,19,10,1.9,1.9,1.9,1.9,Natuurwerk
2023-06-22,laakdal 39,E9E4CE1C-43A6-4817-96EB-873765AA5598,22-06-2023_laakdal 39,153,153,157,157,15,10.2,10.2,10.466666666666667,10.466666666666667,Natuurwerk
2023-06-22,laakdal 6,e02a0538-0a5c-4bf6-9af8-8bea79186857,22-06-2023_laakdal 6,0,0,1,1,3,0,0,0.3333333333333333,0.3333333333333333,Natuurwerk
2023-06-22,roost 38,B67850BE-C1FF-4995-9CF3-73B5E4F09B31,22-06-2023_roost 38,0,0,0,0,10,0,0,0,0,Natuurwerk
2023-06-23,laakdal 29,b5425787-f7c9-4bae-b5fd-80efc0b529d4,23-06-2023_laakdal 29,0,0,1,1,2,0,0,0.5,0.5,Natuurwerk
2023-06-23,laakdal 29b,111e5f0d-b25e-4ec8-aabf-0eeb6cd1d93b,23-06-2023_laakdal 29b,0,0,0,0,4,0,0,0,0,Natuurwerk
2023-06-23,laakdal 32c,8dd8b062-2159-4ffb-bb54-2902bcaf4652,23-06-2023_laakdal 32c,0,0,0,0,6,0,0,0,0,Natuurwerk
2023-06-23,laakdal 37,835E903F-A579-4355-8AB0-7D70249F0B89,23-06-2023_laakdal 37,25,25,25,25,10,2.5,2.5,2.5,2.5,Natuurwerk
2023-06-23,laakdal 39,E9E4CE1C-43A6-4817-96EB-873765AA5598,23-06-2023_laakdal 39,76,76,78,78,15,5.066666666666666,5.066666666666666,5.2,5.2,Natuurwerk
2023-06-23,laakdal 6,e02a0538-0a5c-4bf6-9af8-8bea79186857,23-06-2023_laakdal 6,0,0,2,2,3,0,0,0.6666666666666666,0.6666666666666666,Natuurwerk
2023-06-23,roost 38,B67850BE-C1FF-4995-9CF3-73B5E4F09B31,23-06-2023_roost 38,0,0,0,0,10,0,0,0,0,Natuurwerk
2023-06-27,scheps 20,03167d3d-4f00-42b8-b8be-fbe739205a3c,27-06-2023_scheps 20,172,172,177,177,14,12.285714285714286,12.285714285714286,12.642857142857142,12.642857142857142,Natuurwerk
2023-06-27,scheps 35,C40A62BC-753E-4B8E-A09E-101C73DE9BD0,27-06-2023_scheps 35,3931,3931,3956,3956,8,491.375,491.375,494.5,494.5,Natuurwerk
2023-06-27,scheps 39,E0BFF7E4-D0E2-44B4-A7FE-2DD211144B52,27-06-2023_scheps 39,0,0,2,2,6,0,0,0.3333333333333333,0.3333333333333333,Natuurwerk
2023-06-27,scheps 41,89FF8F2D-DE88-49E0-95F6-D0EA5A15D42F,27-06-2023_scheps 41,46,46,49,49,7,6.571428571428571,6.571428571428571,7,7,Natuurwerk
2023-06-27,scheps 42,323F5909-B7D0-4A77-AC74-D9EF1DFB812A,27-06-2023_scheps 42,3,3,6,6,7,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.8571428571428571,Natuurwerk
2023-06-28,scheps 20,03167d3d-4f00-42b8-b8be-fbe739205a3c,28-06-2023_scheps 20,95,95,99,99,14,6.785714285714286,6.785714285714286,7.071428571428571,7.071428571428571,Natuurwerk
2023-06-28,scheps 35,C40A62BC-753E-4B8E-A09E-101C73DE9BD0,28-06-2023_scheps 35,641,641,652,652,8,80.125,80.125,81.5,81.5,Natuurwerk
2023-06-28,scheps 39,E0BFF7E4-D0E2-44B4-A7FE-2DD211144B52,28-06-2023_scheps 39,0,0,3,3,6,0,0,0.5,0.5,Natuurwerk
2023-06-28,scheps 41,89FF8F2D-DE88-49E0-95F6-D0EA5A15D42F,28-06-2023_scheps 41,39,39,39,39,7,5.571428571428571,5.571428571428571,5.571428571428571,5.571428571428571,Natuurwerk
2023-06-28,scheps 42,323F5909-B7D0-4A77-AC74-D9EF1DFB812A,28-06-2023_scheps 42,7,7,7,7,7,1,1,1,1,Natuurwerk
2023-06-29,scheps 20,03167d3d-4f00-42b8-b8be-fbe739205a3c,29-06-2023_scheps 20,89,89,91,91,14,6.357142857142857,6.357142857142857,6.5,6.5,Natuurwerk
2023-06-29,scheps 35,C40A62BC-753E-4B8E-A09E-101C73DE9BD0,29-06-2023_scheps 35,385,385,391,391,8,48.125,48.125,48.875,48.875,Natuurwerk
2023-06-29,scheps 39,E0BFF7E4-D0E2-44B4-A7FE-2DD211144B52,29-06-2023_scheps 39,0,0,3,3,6,0,0,0.5,0.5,Natuurwerk
2023-06-29,scheps 41,89FF8F2D-DE88-49E0-95F6-D0EA5A15D42F,29-06-2023_scheps 41,39,39,40,40,7,5.571428571428571,5.571428571428571,5.714285714285714,5.714285714285714,Natuurwerk
2023-06-29,scheps 42,323F5909-B7D0-4A77-AC74-D9EF1DFB812A,29-06-2023_scheps 42,8,8,8,8,7,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,Natuurwerk
2023-06-30,scheps 20,03167d3d-4f00-42b8-b8be-fbe739205a3c,30-06-2023_scheps 20,42,42,46,46,14,3,3,3.2857142857142856,3.2857142857142856,Natuurwerk
2023-06-30,scheps 35,C40A62BC-753E-4B8E-A09E-101C73DE9BD0,30-06-2023_scheps 35,311,311,318,318,9,34.55555555555556,34.55555555555556,35.333333333333336,35.333333333333336,Natuurwerk
2023-06-30,scheps 39,E0BFF7E4-D0E2-44B4-A7FE-2DD211144B52,30-06-2023_scheps 39,0,0,1,1,6,0,0,0.16666666666666666,0.16666666666666666,Natuurwerk
2023-06-30,scheps 41,89FF8F2D-DE88-49E0-95F6-D0EA5A15D42F,30-06-2023_scheps 41,21,21,22,22,7,3,3,3.142857142857143,3.142857142857143,Natuurwerk
2023-06-30,scheps 42,323F5909-B7D0-4A77-AC74-D9EF1DFB812A,30-06-2023_scheps 42,5,5,6,6,7,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571,Natuurwerk
2023-07-04,laakdal 16a,6390430e-5452-4bf9-9f99-97ad75bacf11,04-07-2023_laakdal 16a,1,1,7,7,15,0.06666666666666667,0.06666666666666667,0.4666666666666667,0.4666666666666667,Natuurwerk
2023-07-04,laakdal 16b,af15e2c5-8ad8-4f77-bc2c-8f1c6d18fc90,04-07-2023_laakdal 16b,0,0,0,0,3,0,0,0,0,Natuurwerk
2023-07-04,laakdal 39,E9E4CE1C-43A6-4817-96EB-873765AA5598,04-07-2023_laakdal 39,132,132,140,140,4,33,33,35,35,Natuurwerk
2023-07-04,laakdal 41,3FF122FA-A234-4A59-B023-BF7A15813990,04-07-2023_laakdal 41,319,319,337,337,20,15.95,15.95,16.85,16.85,Natuurwerk
2023-07-05,laakdal 16a,6390430e-5452-4bf9-9f99-97ad75bacf11,05-07-2023_laakdal 16a,0,0,2,2,15,0,0,0.13333333333333333,0.13333333333333333,Natuurwerk
2023-07-05,laakdal 16b,af15e2c5-8ad8-4f77-bc2c-8f1c6d18fc90,05-07-2023_laakdal 16b,0,0,0,0,3,0,0,0,0,Natuurwerk
2023-07-05,laakdal 39,E9E4CE1C-43A6-4817-96EB-873765AA5598,05-07-2023_laakdal 39,64,64,69,69,4,16,16,17.25,17.25,Natuurwerk
2023-07-05,laakdal 41,3FF122FA-A234-4A59-B023-BF7A15813990,05-07-2023_laakdal 41,295,295,328,328,20,14.75,14.75,16.4,16.4,Natuurwerk
2023-07-06,laakdal 16a,6390430e-5452-4bf9-9f99-97ad75bacf11,06-07-2023_laakdal 16a,0,0,1,1,15,0,0,0.06666666666666667,0.06666666666666667,Natuurwerk
2023-07-06,laakdal 16b,af15e2c5-8ad8-4f77-bc2c-8f1c6d18fc90,06-07-2023_laakdal 16b,0,0,1,1,3,0,0,0.3333333333333333,0.3333333333333333,Natuurwerk
2023-07-06,laakdal 39,E9E4CE1C-43A6-4817-96EB-873765AA5598,06-07-2023_laakdal 39,23,23,32,32,4,5.75,5.75,8,8,Natuurwerk
2023-07-06,laakdal 41,3FF122FA-A234-4A59-B023-BF7A15813990,06-07-2023_laakdal 41,219,219,241,241,20,10.95,10.95,12.05,12.05,Natuurwerk
2023-07-07,laakdal 16a,6390430e-5452-4bf9-9f99-97ad75bacf11,07-07-2023_laakdal 16a,1,1,1,1,15,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,Natuurwerk
2023-07-07,laakdal 16b,af15e2c5-8ad8-4f77-bc2c-8f1c6d18fc90,07-07-2023_laakdal 16b,0,0,0,0,3,0,0,0,0,Natuurwerk
2023-07-07,laakdal 39,E9E4CE1C-43A6-4817-96EB-873765AA5598,07-07-2023_laakdal 39,85,85,99,99,4,21.25,21.25,24.75,24.75,Natuurwerk
2023-07-07,laakdal 41,3FF122FA-A234-4A59-B023-BF7A15813990,07-07-2023_laakdal 41,205,205,217,217,20,10.25,10.25,10.85,10.85,Natuurwerk
2023-07-11,molse nete 23,025AB23B-DF57-46C0-84C4-D351208209B3,11-07-2023_molse nete 23,0,0,1,1,4,0,0,0.25,0.25,Natuurwerk
2023-07-11,molse nete 24,667B05B6-3402-42C6-9DA3-60DA57D7751A,11-07-2023_molse nete 24,0,0,7,7,4,0,0,1.75,1.75,Natuurwerk
2023-07-11,molse nete 25,CCB25757-251A-496E-BE76-0FCEBCCE248E,11-07-2023_molse nete 25,318,318,330,330,6,53,53,55,55,Natuurwerk
2023-07-11,molse nete 27,13C21386-73BD-4394-BF8C-D621BB1AE140,11-07-2023_molse nete 27,8,8,52,52,20,0.4,0.4,2.6,2.6,Natuurwerk
2023-07-12,molse nete 23,025AB23B-DF57-46C0-84C4-D351208209B3,12-07-2023_molse nete 23,0,0,5,5,4,0,0,1.25,1.25,Natuurwerk
2023-07-12,molse nete 24,667B05B6-3402-42C6-9DA3-60DA57D7751A,12-07-2023_molse nete 24,0,0,10,10,4,0,0,2.5,2.5,Natuurwerk
2023-07-12,molse nete 25,CCB25757-251A-496E-BE76-0FCEBCCE248E,12-07-2023_molse nete 25,171,171,189,189,6,28.5,28.5,31.5,31.5,Natuurwerk
2023-07-12,molse nete 27,13C21386-73BD-4394-BF8C-D621BB1AE140,12-07-2023_molse nete 27,2,2,33,33,20,0.1,0.1,1.65,1.65,Natuurwerk
2023-07-13,molse nete 23,025AB23B-DF57-46C0-84C4-D351208209B3,13-07-2023_molse nete 23,0,0,8,8,4,0,0,2,2,Natuurwerk
2023-07-13,molse nete 24,667B05B6-3402-42C6-9DA3-60DA57D7751A,13-07-2023_molse nete 24,0,0,6,6,4,0,0,1.5,1.5,Natuurwerk
2023-07-13,molse nete 25,CCB25757-251A-496E-BE76-0FCEBCCE248E,13-07-2023_molse nete 25,151,151,164,164,6,25.166666666666668,25.166666666666668,27.333333333333332,27.333333333333332,Natuurwerk
2023-07-13,molse nete 27,13C21386-73BD-4394-BF8C-D621BB1AE140,13-07-2023_molse nete 27,0,0,21,21,20,0,0,1.05,1.05,Natuurwerk
2023-07-14,molse nete 23,025AB23B-DF57-46C0-84C4-D351208209B3,14-07-2023_molse nete 23,0,0,2,2,4,0,0,0.5,0.5,Natuurwerk
2023-07-14,molse nete 24,667B05B6-3402-42C6-9DA3-60DA57D7751A,14-07-2023_molse nete 24,0,0,6,6,4,0,0,1.5,1.5,Natuurwerk
2023-07-14,molse nete 25,CCB25757-251A-496E-BE76-0FCEBCCE248E,14-07-2023_molse nete 25,67,67,82,82,5,13.4,13.4,16.4,16.4,Natuurwerk
2023-07-14,molse nete 27,13C21386-73BD-4394-BF8C-D621BB1AE140,14-07-2023_molse nete 27,0,0,22,22,21,0,0,1.0476190476190477,1.0476190476190477,Natuurwerk
2023-07-18,antbal0342,8C17BEDF-B841-417C-B379-1D11FDDAA8B5,18-07-2023_antbal0342,277,277,300,300,6,46.166666666666664,46.166666666666664,50,50,Natuurwerk
2023-07-18,molse nete 25,CCB25757-251A-496E-BE76-0FCEBCCE248E,18-07-2023_molse nete 25,212,212,234,234,6,35.333333333333336,35.333333333333336,39,39,Natuurwerk
2023-07-18,molse nete 27,13C21386-73BD-4394-BF8C-D621BB1AE140,18-07-2023_molse nete 27,2,2,21,21,7,0.2857142857142857,0.2857142857142857,3,3,Natuurwerk
2023-07-18,molse nete 29,B58A0CA0-1DD3-4A71-B356-C088AF4BA385,18-07-2023_molse nete 29,0,0,6,6,5,0,0,1.2,1.2,Natuurwerk
2023-07-19,antbal0342,8C17BEDF-B841-417C-B379-1D11FDDAA8B5,19-07-2023_antbal0342,221,221,262,262,6,36.833333333333336,36.833333333333336,43.666666666666664,43.666666666666664,Natuurwerk
2023-07-19,molse nete 25,CCB25757-251A-496E-BE76-0FCEBCCE248E,19-07-2023_molse nete 25,193,193,205,205,6,32.166666666666664,32.166666666666664,34.166666666666664,34.166666666666664,Natuurwerk
2023-07-19,molse nete 27,13C21386-73BD-4394-BF8C-D621BB1AE140,19-07-2023_molse nete 27,2,2,39,39,7,0.2857142857142857,0.2857142857142857,5.571428571428571,5.571428571428571,Natuurwerk
2023-07-19,molse nete 29,B58A0CA0-1DD3-4A71-B356-C088AF4BA385,19-07-2023_molse nete 29,0,0,4,4,5,0,0,0.8,0.8,Natuurwerk
2023-07-20,antbal0342,8C17BEDF-B841-417C-B379-1D11FDDAA8B5,20-07-2023_antbal0342,121,121,152,152,6,20.166666666666668,20.166666666666668,25.333333333333332,25.333333333333332,Natuurwerk
2023-07-20,molse nete 25,CCB25757-251A-496E-BE76-0FCEBCCE248E,20-07-2023_molse nete 25,192,192,197,197,6,32,32,32.833333333333336,32.833333333333336,Natuurwerk
2023-07-20,molse nete 27,13C21386-73BD-4394-BF8C-D621BB1AE140,20-07-2023_molse nete 27,1,1,36,36,7,0.14285714285714285,0.14285714285714285,5.142857142857143,5.142857142857143,Natuurwerk
2023-07-20,molse nete 29,B58A0CA0-1DD3-4A71-B356-C088AF4BA385,20-07-2023_molse nete 29,0,0,8,8,6,0,0,1.3333333333333333,1.3333333333333333,Natuurwerk
2023-07-21,antbal0342,8C17BEDF-B841-417C-B379-1D11FDDAA8B5,21-07-2023_antbal0342,88,88,107,107,6,14.666666666666666,14.666666666666666,17.833333333333332,17.833333333333332,Natuurwerk
2023-07-21,molse nete 25,CCB25757-251A-496E-BE76-0FCEBCCE248E,21-07-2023_molse nete 25,165,165,180,180,6,27.5,27.5,30,30,Natuurwerk
2023-07-21,molse nete 27,13C21386-73BD-4394-BF8C-D621BB1AE140,21-07-2023_molse nete 27,3,3,26,26,8,0.375,0.375,3.25,3.25,Natuurwerk
2023-07-21,molse nete 29,B58A0CA0-1DD3-4A71-B356-C088AF4BA385,21-07-2023_molse nete 29,0,0,7,7,6,0,0,1.1666666666666667,1.1666666666666667,Natuurwerk
2023-07-25,antbal0309,0BB25383-695B-4437-A66D-E8F3353A93EC,25-07-2023_antbal0309,0,0,0,0,6,0,0,0,0,Natuurwerk
2023-07-25,antbal0729,NA,25-07-2023_antbal0729,241,241,247,247,7,34.42857142857143,34.42857142857143,35.285714285714285,35.285714285714285,Natuurwerk
2023-07-25,molse nete 23,025AB23B-DF57-46C0-84C4-D351208209B3,25-07-2023_molse nete 23,0,0,2,2,4,0,0,0.5,0.5,Natuurwerk
2023-07-25,molse nete 25,CCB25757-251A-496E-BE76-0FCEBCCE248E,25-07-2023_molse nete 25,44,44,53,53,5,8.8,8.8,10.6,10.6,Natuurwerk
2023-07-25,molse nete 29,B58A0CA0-1DD3-4A71-B356-C088AF4BA385,25-07-2023_molse nete 29,9,9,16,16,4,2.25,2.25,4,4,Natuurwerk
2023-07-26,antbal0309,0BB25383-695B-4437-A66D-E8F3353A93EC,26-07-2023_antbal0309,0,0,1,1,6,0,0,0.16666666666666666,0.16666666666666666,Natuurwerk
2023-07-26,antbal0729,NA,26-07-2023_antbal0729,121,121,126,126,9,13.444444444444445,13.444444444444445,14,14,Natuurwerk
2023-07-26,molse nete 23,025AB23B-DF57-46C0-84C4-D351208209B3,26-07-2023_molse nete 23,0,0,5,5,4,0,0,1.25,1.25,Natuurwerk
2023-07-26,molse nete 24,667B05B6-3402-42C6-9DA3-60DA57D7751A,26-07-2023_molse nete 24,0,0,0,0,4,0,0,0,0,Natuurwerk
2023-07-26,molse nete 25,CCB25757-251A-496E-BE76-0FCEBCCE248E,26-07-2023_molse nete 25,49,49,55,55,5,9.8,9.8,11,11,Natuurwerk
2023-07-27,antbal0309,0BB25383-695B-4437-A66D-E8F3353A93EC,27-07-2023_antbal0309,0,0,0,0,5,0,0,0,0,Natuurwerk
2023-07-27,antbal0729,NA,27-07-2023_antbal0729,79,79,83,83,6,13.166666666666666,13.166666666666666,13.833333333333334,13.833333333333334,Natuurwerk
2023-07-27,molse nete 23,025AB23B-DF57-46C0-84C4-D351208209B3,27-07-2023_molse nete 23,0,0,3,3,4,0,0,0.75,0.75,Natuurwerk
2023-07-27,molse nete 24,667B05B6-3402-42C6-9DA3-60DA57D7751A,27-07-2023_molse nete 24,1,1,2,2,4,0.25,0.25,0.5,0.5,Natuurwerk
2023-07-27,molse nete 25,CCB25757-251A-496E-BE76-0FCEBCCE248E,27-07-2023_molse nete 25,47,47,51,51,5,9.4,9.4,10.2,10.2,Natuurwerk
